code,name,kind,signgu,adstrd,x,y,area_m2
3120002,서촌(경복궁역),발달상권,종로구,사직동,197511.0,453304.0,176637.0
3120003,광화문역,발달상권,종로구,사직동,197756.0,452492.0,394522.0
3120004,종로구청,발달상권,종로구,종로1·2·3·4가동,198330.0,452729.0,124067.0
3120005,삼청동,발달상권,종로구,삼청동,198327.0,453771.0,251643.0
3120006,종각역,발달상권,종로구,종로1·2·3·4가동,198542.0,452315.0,270326.0
3120007,북촌(안국역),발달상권,종로구,가회동,198741.0,453290.0,197675.0
3120008,인사동,발달상권,종로구,종로1·2·3·4가동,198695.0,452707.0,182319.0
3120009,종로3가역,발달상권,종로구,종로1·2·3·4가동,199178.0,452457.0,401520.0
3120010,원남동사거리,발달상권,종로구,종로1·2·3·4가동,199800.0,452831.0,99120.0
3120011,종로4가,발달상권,종로구,종로1·2·3·4가동,199787.0,452401.0,115988.0
3120012,대학로(혜화역),발달상권,종로구,혜화동,200117.0,453688.0,256888.0
3120013,이화사거리,발달상권,종로구,종로5·6가동,200140.0,452821.0,134283.0
3120014,종로5가역,발달상권,종로구,종로5·6가동,200205.0,452485.0,136026.0
3120015,종로6가,발달상권,종로구,종로5·6가동,200621.0,452507.0,53940.0
3120016,동대문역,발달상권,종로구,창신1동,201005.0,452410.0,58788.0
3120017,동묘앞역(동묘),발달상권,종로구,창신1동,201294.0,452578.0,71198.0
3120018,중림동,발달상권,중구,중림동,197143.0,451108.0,144683.0
3120019,경찰청앞교차로,발달상권,중구,소공동,197338.0,451460.0,90827.0
3120020,시청역_1번,발달상권,중구,소공동,197752.0,451623.0,58426.0
3120021,시청역_8번,발달상권,중구,소공동,197724.0,451359.0,132689.0
3120022,북창동(시청역_6번),발달상권,중구,소공동,198025.0,451499.0,108517.0
3120023,서울시청,발달상권,중구,명동,198049.0,452055.0,88816.0
3120024,회현역,발달상권,중구,회현동,198144.0,450868.0,106867.0
3120025,롯데백화점(시청광장 지하쇼핑센터),발달상권,중구,소공동,198298.0,451719.0,75261.0
3120026,을지로입구역,발달상권,중구,명동,198533.0,451986.0,200306.0
3120027,명동역(명동재미로),발달상권,중구,명동,198568.0,451138.0,157156.0
3120028,명동(명동거리),발달상권,중구,명동,198560.0,451473.0,221515.0
3120029,을지로2가,발달상권,중구,명동,198759.0,451740.0,56876.0
3120030,중부경찰서(영화인의거리),발달상권,중구,명동,199144.0,451473.0,137954.0
3120031,을지로3가역,발달상권,중구,을지로동,199259.0,451855.0,254774.0
3120032,충무로역,발달상권,중구,필동,199553.0,451319.0,236516.0
3120033,을지로4가역,발달상권,중구,을지로동,199709.0,451926.0,85528.0
3120034,중구청(퇴계로4가),발달상권,중구,광희동,199832.0,451557.0,95213.0
3120035,퇴계로5가,발달상권,중구,광희동,200172.0,451544.0,48951.0
3120036,장충동족발거리(남소영길),발달상권,중구,장충동,200486.0,451165.0,88202.0
3120037,동대문역사문화공원역,발달상권,중구,광희동,200652.0,451769.0,370638.0
3120038,약수역,발달상권,중구,다산동,200886.0,450529.0,136837.0
3120039,신당역,발달상권,중구,신당동,201389.0,451766.0,198976.0
3120040,용산전자상가(용산역),발달상권,용산구,한강로동,196602.0,448198.0,365025.0
3120041,신용산역(용산역),발달상권,용산구,한강로동,196759.0,447723.0,1031423.0
3120042,"숙대입구역(남영역, 남영동)",발달상권,용산구,남영동,197505.0,449194.0,87154.0
3120043,서울역,발달상권,중구,회현동,197609.0,450759.0,435455.0
3120044,삼각지역,발달상권,용산구,한강로동,197638.0,448269.0,134419.0
3120045,남영동 먹자골목,발달상권,용산구,남영동,197641.0,449262.0,66870.0
3120046,이태원(이태원역),발달상권,용산구,이태원1동,199539.0,448381.0,283429.0
3120047,한남오거리,발달상권,용산구,한남동,200669.0,448168.0,156210.0
3120048,금호역,발달상권,성동구,금호4가동,201735.0,449865.0,61031.0
3120049,왕십리역(왕십리),발달상권,성동구,행당1동,203287.0,451265.0,193725.0
3120050,서울숲역,발달상권,성동구,성수1가1동,204150.0,449189.0,58913.0
3120051,뚝섬역,발달상권,성동구,성수1가2동,204279.0,449686.0,218163.0
3120052,성수역,발달상권,성동구,성수2가3동,205008.0,449464.0,298939.0
3120053,건대입구역(건대),발달상권,광진구,화양동,206135.0,449004.0,275082.0
3120054,어린이대공원역,발달상권,광진구,군자동,206380.0,449814.0,145202.0
3120055,군자역,발달상권,광진구,군자동,207011.0,450848.0,288693.0
3120056,구의역,발달상권,광진구,구의1동,207505.0,448675.0,158734.0
3120057,아차산역,발달상권,광진구,중곡2동,207685.0,450529.0,201257.0
3120058,구의사거리,발달상권,광진구,구의1동,207770.0,449446.0,92657.0
3120059,구삼강변맛길,발달상권,광진구,구의3동,208190.0,448825.0,108961.0
3120060,강변역(테크노마트),발달상권,광진구,구의3동,208364.0,448372.0,127108.0
3120061,올림픽대교북단,발달상권,광진구,구의3동,208468.0,449028.0,47188.0
3120062,신설동역,발달상권,동대문구,용신동,202164.0,452823.0,271900.0
3120063,청량리역(청량리),발달상권,동대문구,전농1동,204223.0,453496.0,316933.0
3120064,경희대학교(경희대),발달상권,동대문구,회기동,204632.0,454773.0,48567.0
3120065,회기역,발달상권,동대문구,휘경1동,205089.0,454430.0,127203.0
3120066,장한평역(장한평),발달상권,동대문구,장안1동,205699.0,451402.0,450074.0
3120067,장안동사거리,발달상권,동대문구,장안2동,206315.0,452490.0,219588.0
3120068,사가정역,발달상권,중랑구,면목3·8동,207784.0,453510.0,35712.0
3120069,상봉역,발달상권,중랑구,상봉2동,207750.0,455204.0,205828.0
3120070,한성대입구역,발달상권,성북구,삼선동,200722.0,454401.0,80065.0
3120071,성북구청,발달상권,성북구,삼선동,201404.0,454424.0,50039.0
3120072,성신여대,발달상권,성북구,동선동,201545.0,454756.0,197286.0
3120073,미아사거리,발달상권,성북구,길음2동,202573.0,456478.0,90503.0
3120074,안암역,발달상권,성북구,안암동,202609.0,454032.0,27617.0
3120075,월곡역,발달상권,성북구,월곡2동,203715.0,455955.0,94516.0
3120076,수유역,발달상권,강북구,수유3동,202206.0,459794.0,297339.0
3120077,미아역,발달상권,강북구,미아동,202289.0,458452.0,93348.0
3120078,미아사거리역,발달상권,강북구,송중동,202731.0,457002.0,94178.0
3120079,창동역,발달상권,도봉구,창5동,204208.0,461419.0,96097.0
3120080,마들역,발달상권,노원구,상계9동,205070.0,462922.0,38976.0
3120081,노원역,발달상권,노원구,상계2동,205487.0,461761.0,267693.0
3120082,상계백병원,발달상권,노원구,상계6·7동,205497.0,460926.0,38882.0
3120083,등나무근린공원,발달상권,노원구,중계2·3동,205863.0,460036.0,125820.0
3120084,공릉역,발달상권,노원구,공릉1동,206501.0,458455.0,81040.0
3120085,은행사거리,발달상권,노원구,중계본동,206780.0,461180.0,61587.0
3120086,태릉입구역,발달상권,노원구,공릉1동,206799.0,457730.0,72480.0
3120087,응암역,발달상권,은평구,응암1동,192572.0,455461.0,58470.0
3120088,구산역,발달상권,은평구,갈현2동,192675.0,456931.0,59372.0
3120089,구파발역,발달상권,은평구,진관동,192798.0,459742.0,130434.0
3120090,연신내역,발달상권,은평구,불광1동,193120.0,457722.0,134415.0
3120091,본서부병원,발달상권,은평구,응암1동,193119.0,455668.0,113175.0
3120092,불광역,발달상권,은평구,대조동,193770.0,456561.0,61492.0
3120093,연희동,발달상권,서대문구,연희동,193815.0,451927.0,111829.0
3120094,"신촌역(신촌역, 신촌로터리)",발달상권,서대문구,신촌동,194382.0,450780.0,343829.0
3120095,홍제역,발달상권,서대문구,홍제1동,195120.0,454298.0,100614.0
3120096,"이화여대(이대역, 이대)",발달상권,서대문구,신촌동,194941.0,450990.0,151417.0
3120097,충정로역,발달상권,서대문구,충현동,196738.0,451218.0,59549.0
3120098,DMC(디지털미디어시티),발달상권,마포구,상암동,190266.0,453378.0,347758.0
3120099,월드컵경기장역(월드컵경기장),발달상권,마포구,성산2동,190957.0,452186.0,269851.0
3120100,망원역,발달상권,마포구,망원1동,192088.0,450652.0,67876.0
3120101,합정역,발달상권,마포구,서교동,192355.0,449998.0,251511.0
3120102,서교동(홍대),발달상권,마포구,서교동,192713.0,450597.0,246429.0
3120103,홍대입구역(홍대),발달상권,마포구,서교동,192825.0,450117.0,461923.0
3120104,연남동(홍대),발달상권,마포구,연남동,193150.0,451174.0,437447.0
3120105,상수역(홍대),발달상권,마포구,서강동,193209.0,449875.0,102057.0
3120106,마포역,발달상권,마포구,용강동,195229.0,448938.0,136724.0
3120107,공덕역(공덕오거리),발달상권,마포구,도화동,195756.0,449256.0,192218.0
3120108,신정네거리역,발달상권,양천구,신정4동,186973.0,446939.0,184201.0
3120109,서울남부지방법원,발달상권,양천구,신정1동,187627.0,446919.0,112835.0
3120110,목동역 8번출구,발달상권,양천구,신정4동,187758.0,447371.0,126667.0
3120111,목동사거리,발달상권,강서구,화곡4동,187899.0,448051.0,126109.0
3120112,등촌역,발달상권,양천구,목3동,188046.0,450164.0,183773.0
3120113,오목교역,발달상권,양천구,목1동,188859.0,447176.0,140753.0
3120114,목동신시가지,발달상권,양천구,목1동,188989.0,447968.0,421429.0
3120115,김포공항역(김포공항),발달상권,강서구,방화2동,182509.0,451952.0,700542.0
3120116,송정역,발달상권,강서구,공항동,183179.0,451334.0,61122.0
3120117,강서농산물도매시장,발달상권,강서구,발산1동,184207.0,450391.0,402585.0
3120118,마곡역(마곡),발달상권,강서구,가양1동,184704.0,451174.0,232166.0
3120119,발산역(마곡),발달상권,강서구,가양1동,185482.0,451168.0,417076.0
3120120,화곡역,발달상권,강서구,화곡1동,185754.0,449079.0,136057.0
3120121,까치산역,발달상권,강서구,화곡1동,186514.0,447863.0,104596.0
3120122,강서구청,발달상권,강서구,화곡6동,186817.0,450350.0,224516.0
3120123,오류동역,발달상권,구로구,오류1동,186274.0,443987.0,209639.0
3120124,개봉동 현대아파트,발달상권,구로구,개봉3동,187258.0,443281.0,150870.0
3120125,구로역,발달상권,구로구,구로2동,189215.0,444765.0,657519.0
3120126,디지털단지오거리,발달상권,구로구,가리봉동,190133.0,442413.0,51996.0
3120127,구로구청,발달상권,구로구,구로5동,190351.0,444133.0,84927.0
3120128,신도림역,발달상권,구로구,구로5동,190308.0,445419.0,251389.0
3120129,구로디지털단지,발달상권,구로구,구로3동,190727.0,442738.0,460289.0
3120130,구로디지털단지역,발달상권,구로구,구로3동,191249.0,442646.0,168688.0
3120131,가산디지털단지,발달상권,금천구,가산동,189641.0,441969.0,1713620.0
3120132,독산동,발달상권,금천구,독산1동,190614.0,441262.0,530021.0
3120133,서울시흥동우체국(홈플러스시흥점),발달상권,금천구,시흥1동,191269.0,439239.0,56376.0
3120134,구로전화국,발달상권,금천구,독산3동,191634.0,442281.0,169662.0
3120135,양평역,발달상권,영등포구,양평1동,190179.0,447330.0,36584.0
3120136,영등포구청역,발달상권,영등포구,당산1동,190525.0,447328.0,208631.0
3120137,문래역(문래로데오거리),발달상권,영등포구,문래동,190815.0,446495.0,43658.0
3120138,당산2동(영등포우체국),발달상권,영등포구,당산2동,190924.0,447794.0,94477.0
3120139,대림3동사거리,발달상권,영등포구,대림3동,190957.0,444527.0,191427.0
3120140,문래동주민센터,발달상권,영등포구,문래동,190952.0,446141.0,101046.0
3120141,영등포청과시장교차로,발달상권,영등포구,당산1동,190996.0,446852.0,80055.0
3120142,대림역,발달상권,영등포구,대림3동,190958.0,443850.0,142571.0
3120143,당산역,발달상권,영등포구,당산2동,191262.0,448366.0,155541.0
3120144,영중로,발달상권,영등포구,영등포동,191608.0,447515.0,92713.0
3120145,영등포역(영등포),발달상권,영등포구,영등포동,191662.0,446554.0,404780.0
3120146,한강성심병원,발달상권,영등포구,영등포동,192123.0,447061.0,140562.0
3120147,보라매역,발달상권,동작구,대방동,193019.0,444434.0,93027.0
3120148,국회의사당역(국회의사당),발달상권,영등포구,여의동,192994.0,447676.0,353915.0
3120149,여의도역(여의도),발달상권,영등포구,여의동,193481.0,447024.0,598658.0
3120150,63빌딩,발달상권,영등포구,여의동,194670.0,446691.0,40709.0
3120151,보라매공원,발달상권,동작구,신대방2동,193370.0,443533.0,119689.0
3120152,신대방삼거리역,발달상권,동작구,대방동,193572.0,444444.0,112198.0
3120153,노량진역(노량진),발달상권,동작구,노량진1동,194719.0,446060.0,443826.0
3120154,장승배기역,발달상권,동작구,상도2동,194741.0,444997.0,84828.0
3120155,총신대학교,발달상권,동작구,사당5동,196863.0,443233.0,46691.0
3120156,"총신대입구역(이수, 총신대)",발달상권,동작구,사당2동,198382.0,442950.0,246965.0
3120157,신림역(신림),발달상권,관악구,신림동,193830.0,442811.0,237915.0
3120158,녹두거리(대학동),발달상권,관악구,대학동,194428.0,441211.0,117372.0
3120159,서울대입구역,발달상권,관악구,청룡동,195747.0,442391.0,235418.0
3120160,사당역(사당),발달상권,서초구,방배2동,198414.0,442010.0,254257.0
3120161,방배동가구거리(사당동가구거리),발달상권,서초구,방배본동,198539.0,443946.0,51195.0
3120162,방배동카페골목,발달상권,서초구,방배본동,198745.0,444033.0,95526.0
3120163,사당역 11번(사당역먹자골목),발달상권,서초구,방배2동,198745.0,442219.0,87254.0
3120164,내방역,발달상권,서초구,방배4동,199436.0,443193.0,212543.0
3120165,서래마을카페거리(서래마을),발달상권,서초구,반포4동,199830.0,444291.0,108614.0
3120166,방배역,발달상권,서초구,방배1동,199758.0,442469.0,193617.0
3120167,고속터미널(고속터미널역),발달상권,서초구,반포4동,200465.0,445065.0,320815.0
3120168,서울고교교차로,발달상권,서초구,서초3동,200389.0,442559.0,49689.0
3120169,서초역,발달상권,서초구,서초3동,200760.0,443557.0,242820.0
3120170,삼호가든사거리,발달상권,서초구,반포4동,200968.0,444742.0,100858.0
3120171,서초3동사거리,발달상권,서초구,서초3동,201041.0,442583.0,235083.0
3120172,교대입구교차로,발달상권,서초구,서초3동,201112.0,443144.0,222734.0
3120173,교대역(법원.검찰청),발달상권,서초구,서초1동,201307.0,443806.0,396531.0
3120174,논현역 5번,발달상권,서초구,잠원동,201472.0,445681.0,70278.0
3120175,남부터미널역,발달상권,서초구,서초1동,201602.0,442852.0,259951.0
3120176,논현역 4번,발달상권,서초구,반포1동,201666.0,445438.0,130507.0
3120177,신논현역 1번,발달상권,서초구,반포1동,201758.0,445107.0,140535.0
3120178,신사역,발달상권,서초구,잠원동,201729.0,446276.0,353066.0
3120179,양재역,발달상권,서초구,도곡1동,203010.0,442784.0,348405.0
3120180,양재화물트럭터미널앞,발달상권,서초구,양재2동,203255.0,440496.0,184060.0
3120181,교육개발원입구사거리,발달상권,서초구,양재1동,203394.0,441974.0,120183.0
3120182,"양재시민의숲역(양재동꽃시장, aT센터)",발달상권,서초구,양재2동,203571.0,441107.0,301253.0
3120183,양재천카페거리,발달상권,서초구,양재1동,203846.0,442351.0,119809.0
3120184,포이사거리(삼호물산),발달상권,서초구,양재2동,203986.0,441948.0,351949.0
3120185,논현역,발달상권,강남구,논현1동,201936.0,445730.0,321182.0
3120186,가로수길,발달상권,강남구,신사동,201996.0,446810.0,256688.0
3120187,신논현역,발달상권,강남구,논현1동,202235.0,445062.0,382392.0
3120188,압구정역,발달상권,강남구,신사동,202482.0,447331.0,251746.0
3120189,강남역,발달상권,서초구,서초2동,202454.0,444235.0,617547.0
3120190,강남을지병원,발달상권,강남구,압구정동,202498.0,446725.0,295195.0
3120191,학동역,발달상권,강남구,논현1동,202659.0,446009.0,366287.0
3120192,뱅뱅사거리,발달상권,강남구,역삼1동,202785.0,443423.0,317600.0
3120193,도산공원교차로,발달상권,강남구,압구정동,202968.0,446898.0,185023.0
3120194,언주역(차병원),발달상권,강남구,논현2동,203009.0,445326.0,242446.0
3120195,성수대교남단,발달상권,강남구,압구정동,203046.0,447576.0,126830.0
3120196,서울세관,발달상권,강남구,논현2동,203125.0,446206.0,185480.0
3120197,역삼역,발달상권,강남구,역삼1동,203179.0,444549.0,562807.0
3120198,구역삼세무서,발달상권,강남구,역삼1동,203290.0,444009.0,291470.0
3120199,경복아파트교차로,발달상권,강남구,역삼1동,203449.0,445392.0,112742.0
3120200,학동사거리,발달상권,강남구,청담동,203460.0,447067.0,266597.0
3120201,도곡1동,발달상권,강남구,역삼1동,203531.0,443680.0,169293.0
3120202,압구정로데오역(압구정로데오),발달상권,강남구,압구정동,203548.0,447476.0,265702.0
3120203,강남구청역,발달상권,강남구,논현2동,203597.0,446308.0,173252.0
3120204,르네상스호텔사거리,발달상권,강남구,역삼1동,203786.0,444848.0,160960.0
3120205,매봉역,발달상권,강남구,도곡2동,203882.0,442769.0,122443.0
3120206,개나리아파트,발달상권,강남구,역삼2동,203905.0,444200.0,148412.0
3120207,선정릉역,발달상권,강남구,삼성2동,204022.0,445778.0,323475.0
3120208,청담사거리(청담동명품거리),발달상권,강남구,청담동,204217.0,447261.0,331337.0
3120209,"강남구청(청담역_8번, 강남세무서)",발달상권,강남구,청담동,204377.0,446586.0,134148.0
3120210,선릉역,발달상권,강남구,대치4동,204364.0,445017.0,360434.0
3120211,도성초등학교,발달상권,강남구,대치4동,204639.0,444576.0,72437.0
3120212,한티역,발달상권,강남구,대치4동,204740.0,444220.0,112734.0
3120213,삼성중앙역,발달상권,강남구,삼성2동,204752.0,445788.0,228925.0
3120214,영동대교남단교차로,발달상권,강남구,청담동,204844.0,447175.0,89136.0
3120215,포스코사거리,발달상권,강남구,삼성2동,204975.0,445263.0,318626.0
3120216,경기고교사거리(경기고교앞사거리),발달상권,강남구,청담동,205005.0,446809.0,71695.0
3120217,대치사거리,발달상권,강남구,대치4동,205165.0,444843.0,159411.0
3120218,코엑스,발달상권,강남구,삼성1동,205226.0,445856.0,145396.0
3120219,은마아파트,발달상권,강남구,대치4동,205359.0,444378.0,149660.0
3120220,대치역,발달상권,강남구,대치1동,205508.0,443861.0,163253.0
3120221,봉은사역,발달상권,강남구,삼성1동,205516.0,446111.0,124926.0
3120222,삼성역,발달상권,강남구,대치2동,205584.0,445468.0,356337.0
3120223,휘문고교사거리,발달상권,강남구,대치2동,205806.0,444988.0,133570.0
3120224,수서역,발달상권,강남구,수서동,209112.0,443153.0,60183.0
3120225,잠실새내역(신천),발달상권,송파구,잠실본동,207301.0,445671.0,238047.0
3120226,석촌고분역,발달상권,송파구,석촌동,208581.0,444877.0,129121.0
3120227,잠실역,발달상권,송파구,잠실6동,208953.0,446061.0,526867.0
3120228,석촌역(석촌호수),발달상권,송파구,송파1동,209420.0,445178.0,228150.0
3120229,방이동먹자골목,발달상권,송파구,방이2동,209657.0,446106.0,146694.0
3120230,송파사거리(송파역),발달상권,송파구,석촌동,209754.0,444634.0,102341.0
3120231,가락시장,발달상권,송파구,가락1동,209881.0,443794.0,615953.0
3120232,송파나루역,발달상권,송파구,송파1동,209906.0,445634.0,60912.0
3120233,몽촌토성역,발달상권,송파구,방이2동,210030.0,446282.0,115003.0
3120234,가락시장역,발달상권,송파구,가락본동,210499.0,443922.0,165196.0
3120235,문정역,발달상권,송파구,문정2동,210608.0,442903.0,333436.0
3120236,장지역(가든파이브),발달상권,송파구,문정2동,210906.0,442074.0,211338.0
3120237,경찰병원역,발달상권,송파구,가락본동,210683.0,444197.0,198351.0
3120238,방이역,발달상권,송파구,방이1동,211087.0,445537.0,45610.0
3120239,오금역,발달상권,송파구,가락본동,211154.0,444709.0,151650.0
3120240,개롱역,발달상권,송파구,가락2동,211903.0,444074.0,107416.0
3120241,거여역,발달상권,송파구,거여2동,212871.0,443719.0,94954.0
3120242,강동구청역,발달상권,강동구,성내1동,210844.0,447756.0,205710.0
3120243,천호역,발달상권,강동구,천호2동,210998.0,448898.0,215270.0
3120244,암사역,발달상권,강동구,암사2동,211298.0,450214.0,80605.0
3120245,둔촌역,발달상권,강동구,성내3동,211926.0,447436.0,165420.0
3120246,길동역,발달상권,강동구,길동,212223.0,448561.0,242674.0
3120247,굽은다리역,발달상권,강동구,천호1동,212606.0,449599.0,94552.0
3120248,명일역,발달상권,강동구,명일1동,212758.0,450202.0,143099.0
3120249,고덕역,발달상권,강동구,명일2동,213696.0,450444.0,92407.0
3130001,통인시장,전통시장,종로구,청운효자동,197351.0,453449.0,38280.0
3130002,세종마을음식문화거리(금천교시장),전통시장,종로구,사직동,197423.0,453030.0,49557.0
3130004,낙원시장(낙원지하시장(대일상가)),전통시장,종로구,종로1·2·3·4가동,198930.0,452581.0,8689.0
3130005,세운상가가동,전통시장,종로구,종로1·2·3·4가동,199597.0,452205.0,17110.0
3130007,광장시장(광장전통시장),전통시장,종로구,종로1·2·3·4가동,199984.0,452276.0,66373.0
3130009,마전교지하쇼핑센터(구 한일상가),전통시장,종로구,종로5·6가동,200267.0,452276.0,4469.0
3130010,종로신진시장,전통시장,종로구,종로5·6가동,200454.0,452308.0,45117.0
3130011,충신시장,전통시장,종로구,종로5·6가동,200496.0,452735.0,17934.0
3130012,"동대문종합시장(동대문종합시장 신관, 동대문종합시장D동상가)",전통시장,종로구,종로5·6가동,200717.0,452318.0,39355.0
3130013,동대문상가A동,전통시장,종로구,창신1동,200943.0,452267.0,4486.0
3130014,동문시장,전통시장,종로구,창신1동,200970.0,452324.0,8177.0
3130015,창신골목시장,전통시장,종로구,창신2동,200998.0,452635.0,24588.0
3130016,동대문상가B동,전통시장,종로구,창신1동,201060.0,452267.0,4841.0
3130017,동대문상가C동,전통시장,종로구,창신1동,201180.0,452268.0,6896.0
3130018,동대문문구완구거리(동대문문구완구시장),전통시장,종로구,창신1동,201224.0,452431.0,38586.0
3130019,동대문상가D동,전통시장,종로구,창신1동,201322.0,452269.0,8494.0
3130020,동묘시장(동묘벼룩시장),전통시장,종로구,숭인2동,201471.0,452424.0,31213.0
3130021,신설종합시장,전통시장,종로구,숭인2동,201854.0,452569.0,9800.0
3130022,숭례문수입상가(남대문시장),전통시장,중구,회현동,197893.0,451101.0,7685.0
3130024,남대문시장(자유상가),전통시장,중구,회현동,198022.0,451117.0,78068.0
3130025,삼익패션타운(남대문시장),전통시장,중구,회현동,198170.0,451158.0,17829.0
3130031,청계천공구상가,전통시장,중구,을지로동,199234.0,452011.0,29341.0
3130032,인현시장,전통시장,중구,광희동,199564.0,451524.0,19722.0
3130033,대림상가(청계상가),전통시장,중구,을지로동,199596.0,452001.0,11005.0
3130034,필동 골목형상점가,전통시장,중구,필동,199682.0,451157.0,2212.0
3130035,방산종합시장(방산시장),전통시장,중구,을지로동,200015.0,452052.0,99727.0
3130036,중부시장(신중부시장),전통시장,중구,광희동,200023.0,451787.0,92243.0
3130038,"평화시장(통일상가, 동화상가)",전통시장,중구,광희동,200712.0,452140.0,133610.0
3130042,약수시장,전통시장,중구,약수동,200969.0,450370.0,28173.0
3130046,team204(팀204),전통시장,중구,신당동,201168.0,452028.0,4222.0
3130047,테크노상가(엘리시움),전통시장,중구,신당동,201143.0,452157.0,10175.0
3130048,동평화시장,전통시장,중구,신당동,201165.0,452217.0,8633.0
3130049,신당 미래유산 먹거리 골목형상점가,전통시장,중구,신당동,201309.0,451478.0,10196.0
3130050,청평화시장,전통시장,중구,신당동,201330.0,452194.0,14440.0
3130051,동화동 골목형상점가,전통시장,중구,동화동,201543.0,451430.0,60206.0
3130052,서울중앙시장(신중앙시장),전통시장,중구,황학동,201683.0,451934.0,70002.0
3130053,백학시장,전통시장,중구,신당5동,201732.0,451624.0,42212.0
3130054,황학동주방가구거리상점가,전통시장,중구,황학동,201822.0,452134.0,72884.0
3130055,"황학시장(서울중앙시장, 신중앙시장)",전통시장,중구,황학동,201889.0,451973.0,39709.0
3130056,용산용문시장,전통시장,용산구,용문동,196483.0,448549.0,40246.0
3130057,만리시장,전통시장,용산구,청파동,196790.0,450199.0,6775.0
3130058,이촌종합시장,전통시장,용산구,이촌1동,197769.0,446792.0,7486.0
3130059,후암시장,전통시장,용산구,후암동,197903.0,450066.0,33290.0
3130060,신흥시장,전통시장,용산구,용산2가동,198682.0,449528.0,3810.0
3130061,이태원시장,전통시장,용산구,이태원1동,199066.0,448264.0,10573.0
3130062,보광시장,전통시장,용산구,보광동,200001.0,447575.0,10506.0
3130063,신금호역 골목형상점가,전통시장,성동구,금호2·3가동,201778.0,450475.0,15024.0
3130064,금남시장,전통시장,성동구,금호2·3가동,201970.0,449892.0,11274.0
3130065,무학봉상점가,전통시장,성동구,왕십리2동,202706.0,451363.0,69338.0
3130066,행당시장상점가,전통시장,성동구,행당1동,202943.0,451296.0,81008.0
3130067,왕십리도선동상점가,전통시장,성동구,왕십리도선동,203030.0,451634.0,86695.0
3130068,마장축산물시장,전통시장,성동구,마장동,203467.0,452337.0,218303.0
3130069,"한양대앞상점가(한양시장, 왕십리맛골목)",전통시장,성동구,사근동,203578.0,451118.0,23243.0
3130070,뚝섬역상점가,전통시장,성동구,성수1가2동,204339.0,449882.0,56166.0
3130071,성수역 골목형상점가,전통시장,성동구,성수2가3동,204684.0,449660.0,10659.0
3130072,성동용답상가시장,전통시장,성동구,용답동,204691.0,451606.0,118065.0
3130073,뚝도시장,전통시장,성동구,성수2가1동,204817.0,448747.0,21456.0
3130074,영동교골목시장,전통시장,광진구,자양4동,205643.0,448742.0,14261.0
3130075,노룬산시장(노룬산골목시장),전통시장,광진구,자양4동,205724.0,448577.0,10816.0
3130076,능동로골목시장,전통시장,광진구,자양4동,205916.0,448409.0,28990.0
3130077,조양시장,전통시장,광진구,자양4동,205965.0,448824.0,5328.0
3130078,화양제일골목시장,전통시장,광진구,화양동,206085.0,449309.0,18616.0
3130079,한아름시장,전통시장,광진구,화양동,206170.0,449309.0,11040.0
3130080,자양종합시장(기능상실),전통시장,광진구,자양2동,206753.0,448042.0,6160.0
3130081,자양골목전통시장(자양골목시장),전통시장,광진구,자양1동,207041.0,448310.0,43688.0
3130082,면곡골목시장,전통시장,광진구,중곡3동,207179.0,452397.0,7793.0
3130083,"중곡제일시장(중곡제일골목시장, 광성시장)",전통시장,광진구,중곡1동,207176.0,451590.0,41751.0
3130084,신성시장(신성골목시장),전통시장,광진구,중곡4동,207823.0,450945.0,16181.0
3130085,용두시장,전통시장,동대문구,용신동,202630.0,453217.0,5527.0
3130086,서울약령시장,전통시장,동대문구,제기동,203314.0,453617.0,165313.0
3130087,경동광성상가(경동시장),전통시장,동대문구,제기동,203445.0,453527.0,20976.0
3130088,경동시장,전통시장,동대문구,제기동,203454.0,453277.0,21323.0
3130089,청량리수산시장,전통시장,동대문구,용신동,203592.0,453168.0,30328.0
3130090,청량리종합시장,전통시장,동대문구,제기동,203585.0,453348.0,24349.0
3130091,청량종합도매시장,전통시장,동대문구,제기동,203592.0,453624.0,45678.0
3130092,청량리농수산물시장,전통시장,동대문구,제기동,203589.0,453469.0,32477.0
3130093,동서시장,전통시장,동대문구,제기동,203663.0,453370.0,4579.0
3130094,청량리청과물시장,전통시장,동대문구,제기동,203780.0,453376.0,28297.0
3130095,청량리전통시장,전통시장,동대문구,제기동,203840.0,453595.0,30889.0
3130096,동부시장,전통시장,동대문구,답십리1동,204647.0,451974.0,6617.0
3130097,답십리 건축자재시장,전통시장,동대문구,답십리1동,204773.0,452043.0,51943.0
3130098,회기시장,전통시장,동대문구,회기동,204907.0,454615.0,32212.0
3130099,전농로터리시장,전통시장,동대문구,전농1동,205012.0,453131.0,21809.0
3130100,답십리시장,전통시장,동대문구,답십리2동,205141.0,452676.0,22189.0
3130101,답십리현대시장,전통시장,동대문구,답십리2동,205160.0,451944.0,18344.0
3130102,이문제일시장,전통시장,동대문구,이문2동,205511.0,456109.0,7291.0
3130103,이경시장,전통시장,동대문구,휘경1동,205838.0,455017.0,11622.0
3130104,전곡시장,전통시장,동대문구,장안2동,206069.0,453113.0,26448.0
3130105,장미제일시장(중화동제일시장),전통시장,중랑구,중화2동,206703.0,456124.0,26867.0
3130106,중랑동부시장,전통시장,중랑구,면목2동,206787.0,454757.0,50468.0
