STDR_YYQU_CD,TRDAR_SE_CD,TRDAR_SE_CD_NM,TRDAR_CD,TRDAR_CD_NM,SVC_INDUTY_CD,SVC_INDUTY_CD_NM,SIMILR_INDUTY_STOR_CO,STOR_CO,FRC_STOR_CO,OPBIZ_RT,OPBIZ_STOR_CO,CLSBIZ_RT,CLSBIZ_STOR_CO
20262,A,골목상권,3110611,신정역 1번,CS200030,피부관리실,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110611,신정역 1번,CS200031,세탁소,5.0,4.0,1.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110611,신정역 1번,CS200032,가전제품수리,4.0,4.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110611,신정역 1번,CS200033,부동산중개업,4.0,4.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110611,신정역 1번,CS200040,녹음실,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110611,신정역 1번,CS200041,사진관,3.0,3.0,0.0,33.0,1.0,0.0,0.0
20262,A,골목상권,3110611,신정역 1번,CS200043,건축물청소,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110611,신정역 1번,CS200047,가정용품임대,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110611,신정역 1번,CS300001,슈퍼마켓,4.0,3.0,1.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110611,신정역 1번,CS300002,편의점,3.0,0.0,3.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110611,신정역 1번,CS300004,핸드폰,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110611,신정역 1번,CS300008,수산물판매,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20262,A,골목상권,3110611,신정역 1번,CS300009,청과상,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110611,신정역 1번,CS300010,반찬가게,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110611,신정역 1번,CS300011,일반의류,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110611,신정역 1번,CS300015,가방,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110611,신정역 1번,CS300016,안경,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110611,신정역 1번,CS300018,의약품,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110611,신정역 1번,CS300019,의료기기,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110611,신정역 1번,CS300021,문구,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110611,신정역 1번,CS300023,미용재료,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110611,신정역 1번,CS300030,중고가구,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110611,신정역 1번,CS300031,가구,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110611,신정역 1번,CS300032,가전제품,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110611,신정역 1번,CS300033,철물점,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110611,신정역 1번,CS300036,조명용품,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110611,신정역 1번,CS300040,재생용품 판매점,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110611,신정역 1번,CS300041,예술품,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110611,신정역 1번,CS300043,전자상거래업,5.0,5.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110612,신정역 5번,CS100001,한식음식점,21.0,19.0,2.0,5.0,1.0,0.0,0.0
20262,A,골목상권,3110612,신정역 5번,CS100002,중식음식점,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110612,신정역 5번,CS100004,양식음식점,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110612,신정역 5번,CS100005,제과점,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110612,신정역 5번,CS100006,패스트푸드점,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110612,신정역 5번,CS100007,치킨전문점,5.0,3.0,2.0,20.0,1.0,0.0,0.0
20262,A,골목상권,3110612,신정역 5번,CS100008,분식전문점,10.0,9.0,1.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110612,신정역 5번,CS100009,호프-간이주점,7.0,7.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110612,신정역 5번,CS100010,커피-음료,8.0,8.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110612,신정역 5번,CS200001,일반교습학원,10.0,10.0,0.0,0.0,0.0,10.0,1.0
20262,A,골목상권,3110612,신정역 5번,CS200002,외국어학원,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110612,신정역 5번,CS200003,예술학원,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110612,신정역 5번,CS200005,스포츠 강습,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110612,신정역 5번,CS200006,일반의원,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110612,신정역 5번,CS200007,치과의원,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110612,신정역 5번,CS200022,복권방,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110612,신정역 5번,CS200024,스포츠클럽,4.0,4.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110612,신정역 5번,CS200025,자동차수리,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110612,신정역 5번,CS200028,미용실,34.0,33.0,1.0,3.0,1.0,6.0,2.0
20262,A,골목상권,3110612,신정역 5번,CS200029,네일숍,6.0,6.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110612,신정역 5번,CS200030,피부관리실,7.0,7.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110612,신정역 5번,CS200031,세탁소,6.0,6.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110612,신정역 5번,CS200032,가전제품수리,4.0,4.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110612,신정역 5번,CS200033,부동산중개업,22.0,22.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110612,신정역 5번,CS200035,게스트하우스,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110612,신정역 5번,CS200037,노래방,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110612,신정역 5번,CS200038,독서실,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110612,신정역 5번,CS200041,사진관,5.0,5.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110612,신정역 5번,CS200043,건축물청소,5.0,4.0,1.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110612,신정역 5번,CS200044,여행사,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110612,신정역 5번,CS200047,가정용품임대,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110612,신정역 5번,CS300001,슈퍼마켓,7.0,5.0,2.0,14.0,1.0,0.0,0.0
20262,A,골목상권,3110612,신정역 5번,CS300002,편의점,9.0,3.0,6.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110612,신정역 5번,CS300003,컴퓨터및주변장치판매,4.0,4.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110612,신정역 5번,CS300004,핸드폰,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110612,신정역 5번,CS300006,미곡판매,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110612,신정역 5번,CS300007,육류판매,5.0,5.0,0.0,20.0,1.0,0.0,0.0
20262,A,골목상권,3110612,신정역 5번,CS300009,청과상,3.0,3.0,0.0,33.0,1.0,67.0,2.0
20262,A,골목상권,3110612,신정역 5번,CS300010,반찬가게,9.0,9.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110612,신정역 5번,CS300011,일반의류,8.0,8.0,0.0,13.0,1.0,0.0,0.0
20262,A,골목상권,3110612,신정역 5번,CS300014,신발,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110612,신정역 5번,CS300020,서적,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110612,신정역 5번,CS300021,문구,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110612,신정역 5번,CS300022,화장품,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110612,신정역 5번,CS300023,미용재료,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110612,신정역 5번,CS300024,운동/경기용품,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110612,신정역 5번,CS300025,자전거 및 기타운송장비,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110612,신정역 5번,CS300027,섬유제품,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110612,신정역 5번,CS300028,화초,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110612,신정역 5번,CS300029,애완동물,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110612,신정역 5번,CS300033,철물점,5.0,5.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110612,신정역 5번,CS300035,인테리어,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110612,신정역 5번,CS300036,조명용품,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110612,신정역 5번,CS300038,자동차부품,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110612,신정역 5번,CS300043,전자상거래업,12.0,12.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110613,신정네거리역 4번,CS100001,한식음식점,8.0,8.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110613,신정네거리역 4번,CS100002,중식음식점,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110613,신정네거리역 4번,CS100005,제과점,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110613,신정네거리역 4번,CS100010,커피-음료,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110613,신정네거리역 4번,CS200005,스포츠 강습,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110613,신정네거리역 4번,CS200006,일반의원,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110613,신정네거리역 4번,CS200025,자동차수리,4.0,4.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110613,신정네거리역 4번,CS200028,미용실,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110613,신정네거리역 4번,CS200030,피부관리실,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110613,신정네거리역 4번,CS200031,세탁소,2.0,0.0,2.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110613,신정네거리역 4번,CS200032,가전제품수리,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110613,신정네거리역 4번,CS200033,부동산중개업,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110613,신정네거리역 4번,CS200041,사진관,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110613,신정네거리역 4번,CS300001,슈퍼마켓,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110613,신정네거리역 4번,CS300010,반찬가게,1.0,1.0,0.0,100.0,1.0,0.0,0.0
20262,A,골목상권,3110613,신정네거리역 4번,CS300011,일반의류,5.0,5.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110613,신정네거리역 4번,CS300020,서적,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110613,신정네거리역 4번,CS300021,문구,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110613,신정네거리역 4번,CS300029,애완동물,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110613,신정네거리역 4번,CS300038,자동차부품,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110613,신정네거리역 4번,CS300043,전자상거래업,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110614,목동로데오거리,CS100001,한식음식점,20.0,17.0,3.0,10.0,2.0,0.0,0.0
20262,A,골목상권,3110614,목동로데오거리,CS100003,일식음식점,2.0,1.0,1.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110614,목동로데오거리,CS100005,제과점,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110614,목동로데오거리,CS100006,패스트푸드점,1.0,0.0,1.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110614,목동로데오거리,CS100008,분식전문점,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110614,목동로데오거리,CS100009,호프-간이주점,4.0,4.0,0.0,0.0,0.0,25.0,1.0
20262,A,골목상권,3110614,목동로데오거리,CS100010,커피-음료,6.0,5.0,1.0,17.0,1.0,0.0,0.0
20262,A,골목상권,3110614,목동로데오거리,CS200001,일반교습학원,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110614,목동로데오거리,CS200002,외국어학원,1.0,1.0,0.0,100.0,1.0,0.0,0.0
20262,A,골목상권,3110614,목동로데오거리,CS200003,예술학원,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110614,목동로데오거리,CS200005,스포츠 강습,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110614,목동로데오거리,CS200015,세무사사무소,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110614,목동로데오거리,CS200016,당구장,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110614,목동로데오거리,CS200017,골프연습장,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110614,목동로데오거리,CS200023,통신기기수리,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110614,목동로데오거리,CS200025,자동차수리,7.0,7.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110614,목동로데오거리,CS200026,자동차미용,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110614,목동로데오거리,CS200028,미용실,4.0,4.0,0.0,0.0,0.0,25.0,1.0
20262,A,골목상권,3110614,목동로데오거리,CS200029,네일숍,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110614,목동로데오거리,CS200030,피부관리실,5.0,5.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110614,목동로데오거리,CS200031,세탁소,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110614,목동로데오거리,CS200033,부동산중개업,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110614,목동로데오거리,CS200034,여관,1.0,1.0,0.0,0.0,0.0,100.0,1.0
20262,A,골목상권,3110614,목동로데오거리,CS200037,노래방,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110614,목동로데오거리,CS200039,DVD방,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110614,목동로데오거리,CS200040,녹음실,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110614,목동로데오거리,CS200041,사진관,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110614,목동로데오거리,CS200043,건축물청소,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110614,목동로데오거리,CS200047,가정용품임대,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110614,목동로데오거리,CS300001,슈퍼마켓,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110614,목동로데오거리,CS300002,편의점,1.0,0.0,1.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110614,목동로데오거리,CS300003,컴퓨터및주변장치판매,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110614,목동로데오거리,CS300004,핸드폰,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110614,목동로데오거리,CS300006,미곡판매,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110614,목동로데오거리,CS300007,육류판매,4.0,4.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110614,목동로데오거리,CS300008,수산물판매,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110614,목동로데오거리,CS300010,반찬가게,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110614,목동로데오거리,CS300011,일반의류,10.0,10.0,0.0,0.0,0.0,10.0,1.0
20262,A,골목상권,3110614,목동로데오거리,CS300012,한복점,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110614,목동로데오거리,CS300014,신발,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110614,목동로데오거리,CS300019,의료기기,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110614,목동로데오거리,CS300020,서적,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110614,목동로데오거리,CS300021,문구,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110614,목동로데오거리,CS300022,화장품,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110614,목동로데오거리,CS300024,운동/경기용품,9.0,9.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110614,목동로데오거리,CS300025,자전거 및 기타운송장비,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110614,목동로데오거리,CS300026,완구,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110614,목동로데오거리,CS300027,섬유제품,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110614,목동로데오거리,CS300029,애완동물,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110614,목동로데오거리,CS300032,가전제품,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110614,목동로데오거리,CS300034,악기,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110614,목동로데오거리,CS300035,인테리어,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110614,목동로데오거리,CS300036,조명용품,6.0,6.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110614,목동로데오거리,CS300037,중고차판매,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110614,목동로데오거리,CS300038,자동차부품,5.0,5.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110614,목동로데오거리,CS300039,모터사이클및부품,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110614,목동로데오거리,CS300041,예술품,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110614,목동로데오거리,CS300042,주유소,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110614,목동로데오거리,CS300043,전자상거래업,15.0,15.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110615,신서초등학교,CS100001,한식음식점,23.0,21.0,2.0,9.0,2.0,0.0,0.0
20262,A,골목상권,3110615,신서초등학교,CS100002,중식음식점,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110615,신서초등학교,CS100003,일식음식점,3.0,3.0,0.0,33.0,1.0,33.0,1.0
20262,A,골목상권,3110615,신서초등학교,CS100005,제과점,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110615,신서초등학교,CS100006,패스트푸드점,2.0,0.0,2.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110615,신서초등학교,CS100007,치킨전문점,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110615,신서초등학교,CS100008,분식전문점,2.0,1.0,1.0,0.0,0.0,50.0,1.0
20262,A,골목상권,3110615,신서초등학교,CS100009,호프-간이주점,4.0,3.0,1.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110615,신서초등학교,CS100010,커피-음료,13.0,11.0,2.0,8.0,1.0,0.0,0.0
20262,A,골목상권,3110615,신서초등학교,CS200001,일반교습학원,10.0,9.0,1.0,10.0,1.0,0.0,0.0
20262,A,골목상권,3110615,신서초등학교,CS200002,외국어학원,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110615,신서초등학교,CS200003,예술학원,8.0,8.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110615,신서초등학교,CS200005,스포츠 강습,7.0,7.0,0.0,0.0,0.0,14.0,1.0
20262,A,골목상권,3110615,신서초등학교,CS200009,동물병원,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110615,신서초등학교,CS200010,변호사사무소,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110615,신서초등학교,CS200012,법무사사무소,4.0,4.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110615,신서초등학교,CS200013,기타법무서비스,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110615,신서초등학교,CS200015,세무사사무소,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110615,신서초등학교,CS200016,당구장,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110615,신서초등학교,CS200024,스포츠클럽,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110615,신서초등학교,CS200025,자동차수리,9.0,9.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110615,신서초등학교,CS200026,자동차미용,2.0,2.0,0.0,50.0,1.0,0.0,0.0
20262,A,골목상권,3110615,신서초등학교,CS200028,미용실,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110615,신서초등학교,CS200029,네일숍,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110615,신서초등학교,CS200030,피부관리실,3.0,3.0,0.0,33.0,1.0,0.0,0.0
20262,A,골목상권,3110615,신서초등학교,CS200033,부동산중개업,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110615,신서초등학교,CS200037,노래방,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110615,신서초등학교,CS200038,독서실,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110615,신서초등학교,CS200040,녹음실,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110615,신서초등학교,CS300001,슈퍼마켓,4.0,2.0,2.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110615,신서초등학교,CS300002,편의점,5.0,2.0,3.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110615,신서초등학교,CS300007,육류판매,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110615,신서초등학교,CS300011,일반의류,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110615,신서초등학교,CS300012,한복점,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110615,신서초등학교,CS300013,유아의류,1.0,0.0,1.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110615,신서초등학교,CS300017,시계및귀금속,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110615,신서초등학교,CS300020,서적,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110615,신서초등학교,CS300022,화장품,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110615,신서초등학교,CS300023,미용재료,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110615,신서초등학교,CS300024,운동/경기용품,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110615,신서초등학교,CS300027,섬유제품,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110615,신서초등학교,CS300036,조명용품,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110615,신서초등학교,CS300043,전자상거래업,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110616,양목초등학교,CS100001,한식음식점,5.0,5.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110616,양목초등학교,CS100004,양식음식점,3.0,2.0,1.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110616,양목초등학교,CS100005,제과점,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110616,양목초등학교,CS100006,패스트푸드점,2.0,1.0,1.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110616,양목초등학교,CS100008,분식전문점,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110616,양목초등학교,CS100010,커피-음료,4.0,4.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110616,양목초등학교,CS200012,법무사사무소,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110616,양목초등학교,CS200015,세무사사무소,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110616,양목초등학교,CS200026,자동차미용,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110616,양목초등학교,CS200028,미용실,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110616,양목초등학교,CS200029,네일숍,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110616,양목초등학교,CS200043,건축물청소,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110616,양목초등학교,CS300002,편의점,1.0,0.0,1.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110616,양목초등학교,CS300003,컴퓨터및주변장치판매,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110616,양목초등학교,CS300006,미곡판매,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110616,양목초등학교,CS300009,청과상,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110616,양목초등학교,CS300010,반찬가게,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110616,양목초등학교,CS300011,일반의류,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110616,양목초등학교,CS300015,가방,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110616,양목초등학교,CS300020,서적,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110616,양목초등학교,CS300028,화초,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,A,골목상권,3110616,양목초등학교,CS300043,전자상거래업,2.0,2.0,0.0,0.0,0.0,0.0,0.0
